1168,16
4845,16
8467,16
9359,16
253,17
592,17
1169,17
1607,17
2938,17
4008,17
4360,17
4638,17
4846,17
4962,17
5728,17
6172,17
7278,17
8063,17
8468,17
8829,17
8881,17
8886,17
10068,17
10908,17
166,18
203,18
247,18
254,18
312,18
586,18
1163,18
1596,18
1605,18
1788,18
2029,18
2283,18
2687,18
2732,18
2817,18
2939,18
2955,18
3058,18
3160,18
3175,18
3331,18
3558,18
3877,18
4013,18
4541,18
4666,18
4754,18
4958,18
5479,18
5727,18
6170,18
6173,18
6978,18
7280,18
7915,18
8033,18
8065,18
8220,18
8228,18
8469,18
8497,18
8883,18
8935,18
9473,18
9917,18
9931,18
10476,18
1597,19
8470,19
8882,19
3695,20
5242,20
824,21
1426,21
2375,21
2401,21
2807,21
2867,21
4226,21
4388,21
4502,21
4992,21
5319,21
6486,21
6896,21
7425,21
7891,21
8515,21
8623,21
8861,21
9054,21
9055,21
9235,21
9308,21
10520,21
56,22
296,22
307,22
425,22
2269,22
2899,22
3269,22
3510,22
3905,22
4748,22
4835,22
4918,22
4922,22
4946,22
5020,22
5022,22
5363,22
5955,22
6065,22
6343,22
6492,22
6581,22
7773,22
8031,22
8088,22
9052,22
9519,22
9612,22
9841,22
9998,22
10107,22
10184,22
10516,22
10729,22
44,23
80,23
108,23
109,23
116,23
132,23
151,23
233,23
544,23
727,23
936,23
946,23
1005,23
1366,23
1367,23
1437,23
1544,23
1545,23
1613,23
1818,23
1819,23
2062,23
2088,23
2089,23
2103,23
2484,23
2486,23
2495,23
2503,23
2720,23
2721,23
2791,23
2931,23
3074,23
3138,23
3231,23
3232,23
3340,23
3341,23
3364,23
3374,23
3477,23
3704,23
3779,23
3781,23
3796,23
3797,23
3867,23
3933,23
3951,23
4195,23
4239,23
4240,23
4243,23
4289,23
4290,23
4343,23
4385,23
4415,23
4429,23
4579,23
4580,23
4627,23
4659,23
4675,23
4676,23
4734,23
4786,23
4790,23
5064,23
5075,23
5272,23
5275,23
5288,23
5331,23
5491,23
5548,23
5674,23
5675,23
5716,23
5763,23
5804,23
5922,23
6014,23
6052,23
6078,23
6079,23
6146,23
6149,23
6190,23
6191,23
6290,23
6788,23
6800,23
6885,23
6911,23
6922,23
6924,23
7012,23
7086,23
7105,23
7146,23
7192,23
7222,23
7571,23
7611,23
7646,23
7684,23
7685,23
7710,23
7713,23
7718,23
7743,23
7792,23
7880,23
7881,23
7908,23
8103,23
8106,23
8629,23
8671,23
8688,23
8700,23
8792,23
8850,23
9221,23
9416,23
9574,23
9591,23
9594,23
9657,23
9665,23
9688,23
9782,23
10153,23
10161,23
10211,23
10319,23
10453,23
10563,23
10570,23
212,24
305,24
830,24
889,24
1342,24
1439,24
2006,24
2441,24
3204,24
3720,24
3884,24
3947,24
4574,24
4741,24
4889,24
4944,24
5016,24
5036,24
5730,24
5982,24
6336,24
6432,24
7024,24
7302,24
7877,24
7919,24
8094,24
8500,24
9876,24
10079,24
10305,24
10811,24
5883,25
677,26
5071,26
5169,26
7628,26
8304,26
9187,26
211,27
486,27
1002,27
1198,27
1675,27
2004,27
2425,27
3923,27
4626,27
4743,27
5417,27
5894,27
5949,27
6060,27
6161,27
6605,27
7023,27
8090,27
9406,27
9470,27
9511,27
10168,27
8922,28
541,29
682,29
788,29
850,29
916,29
974,29
1012,29
1346,29
1382,29
2018,29
2340,29
2347,29
2372,29
2418,29
2473,29
3302,29
3370,29
3438,29
4033,29
4059,29
4087,29
4532,29
4543,29
4677,29
4698,29
4892,29
4926,29
5382,29
5538,29
5565,29
6130,29
6184,29
6234,29
6407,29
6623,29
6695,29
6717,29
6745,29
6773,29
7371,29
7380,29
7431,29
7478,29
7526,29
7729,29
7837,29
8190,29
8388,29
8406,29
8430,29
9070,29
9194,29
9266,29
9291,29
9648,29
10426,29
10572,29
10634,29
10855,29
10904,29
340,30
404,30
537,30
784,30
792,30
849,30
1288,30
1520,30
1798,30
2332,30
2335,30
2343,30
2344,30
2378,30
2533,30
2583,30
2743,30
2832,30
3149,30
3646,30
3683,30
3827,30
4058,30
4326,30
4765,30
5537,30
5734,30
6305,30
6425,30
6506,30
6691,30
6740,30
6755,30
6875,30
7266,30
7474,30
8752,30
9268,30
9453,30
9543,30
9546,30
9598,30
10259,30
10339,30
10460,30
10633,30
127,31
128,31
173,31
341,31
473,31
783,31
1335,31
2342,31
2379,31
2525,31
2742,31
2853,31
3105,31
3651,31
3684,31
3821,31
3930,31
4086,31
4325,31
5364,31
5572,31
5605,31
5773,31
6182,31
6444,31
6445,31
6751,31
6768,31
7265,31
8058,31
8749,31
8819,31
9523,31
10257,31
10258,31
10338,31
10393,31
10635,31
1384,32
1633,32
2016,32
2349,32
2993,32
3085,32
3097,32
3277,32
3631,32
3893,32
4528,32
4590,32
4635,32
4834,32
4927,32
5068,32
5105,32
5841,32
6591,32
6714,32
7115,32
7624,32
7676,32
7998,32
8098,32
8168,32
8310,32
8386,32
8678,32
9067,32
9191,32
9651,32
9761,32
9953,32
470,33
543,33
683,33
790,33
843,33
897,33
1175,33
1384,33
1633,33
2016,33
2141,33
2349,33
2505,33
3085,33
3097,33
4528,33
4635,33
4834,33
5540,33
5698,33
6129,33
6625,33
6714,33
7480,33
7998,33
8081,33
8386,33
8425,33
8989,33
9067,33
9191,33
9761,33
543,34
683,34
789,34
844,34
1176,34
1301,34
1385,34
2339,34
2409,34
3087,34
3099,34
4442,34
4527,34
4893,34
4974,34
5387,34
5699,34
6625,34
6750,34
7076,34
7373,34
7477,34
7529,34
8387,34
8409,34
8429,34
8573,34
9192,34
9290,34
9762,34
9954,34
10639,34
2474,35
4604,35
4678,35
6127,35
6132,35
6298,35
6409,35
6688,35
7374,35
7378,35
7625,35
7626,35
8572,35
9763,35
10900,35
216,36
368,36
431,36
764,36
1161,36
1180,36
1620,36
1726,36
1742,36
1905,36
2107,36
2126,36
2127,36
2177,36
2184,36
2444,36
2462,36
2755,36
2865,36
3059,36
3385,36
3790,36
3791,36
4309,36
4374,36
4426,36
4644,36
4727,36
5125,36
5178,36
5179,36
5545,36
6341,36
6858,36
6889,36
6919,36
7006,36
7084,36
7298,36
7313,36
7318,36
7543,36
7937,36
8003,36
8606,36
8722,36
8793,36
8947,36
9143,36
9151,36
9173,36
9709,36
9800,36
9941,36
9992,36
10142,36
10390,36
10883,36
259,37
317,37
442,37
1098,37
1275,37
1669,37
1761,37
1880,37
2020,37
2593,37
2697,37
2698,37
2699,37
2730,37
3556,37
3578,37
3952,37
3989,37
4336,37
4557,37
4643,37
4756,37
4959,37
6520,37
6917,37
7951,37
8267,37
8275,37
8558,37
8585,37
8637,37
10026,37
10039,37
10324,37
220,38
250,38
1146,38
1205,38
1720,38
1826,38
2212,38
2635,38
2723,38
2796,38
3616,38
3776,38
4165,38
4244,38
4295,38
4476,38
4766,38
5493,38
5710,38
5920,38
6011,38
6057,38
6197,38
6295,38
6783,38
6845,38
7372,38
7389,38
7457,38
8632,38
8742,38
8964,38
9370,38
10414,38
10783,38
10962,38
130,39
220,39
221,39
249,39
250,39
271,39
272,39
357,39
466,39
624,39
993,39
1106,39
1113,39
1142,39
1145,39
1190,39
1206,39
1207,39
1338,39
1647,39
1694,39
1695,39
1720,39
1826,39
1946,39
1947,39
2041,39
2056,39
2057,39
2187,39
2213,39
2223,39
2271,39
2635,39
2723,39
2757,39
2796,39
2797,39
2971,39
3079,39
3616,39
3776,39
3777,39
4109,39
4111,39
4162,39
4176,39
4200,39
4244,39
4294,39
4399,39
4400,39
4416,39
4417,39
4420,39
4437,39
4766,39
4800,39
4810,39
4811,39
4812,39
4995,39
5233,39
5291,39
5494,39
5576,39
5710,39
5781,39
5811,39
5899,39
5915,39
6010,39
6011,39
6033,39
6057,39
6087,39
6198,39
6295,39
6845,39
6930,39
7183,39
7221,39
7372,39
7390,39
7391,39
7457,39
7578,39
7727,39
7744,39
7767,39
7899,39
7977,39
8207,39
8359,39
8360,39
8632,39
8664,39
8741,39
8742,39
8744,39
8854,39
8963,39
9116,39
9215,39
9218,39
9262,39
9263,39
9323,39
9324,39
9371,39
9452,39
9629,39
9630,39
9849,39
9850,39
10088,39
10285,39
10300,39
10414,39
10565,39
10783,39
10784,39
10839,39
10841,39
82,40
92,40
102,40
229,40
231,40
232,40
360,40
361,40
614,40
730,40
786,40
949,40
1149,40
1150,40
1209,40
1368,40
1370,40
1371,40
1546,40
1611,40
1690,40
1691,40
1801,40
1811,40
1816,40
1823,40
1824,40
1871,40
2060,40
2063,40
2084,40
2091,40
2195,40
2216,40
2621,40
2706,40
2707,40
2718,40
2719,40
2793,40
2794,40
3071,40
3076,40
3473,40
3474,40
3542,40
3800,40
3801,40
3934,40
3935,40
3955,40
3960,40
3961,40
4137,40
4168,40
4185,40
4190,40
4191,40
4242,40
4246,40
4286,40
4339,40
4341,40
4412,40
4471,40
4472,40
4481,40
4482,40
4578,40
4631,40
4632,40
4657,40
4658,40
4770,40
4776,40
4803,40
4807,40
5056,40
5490,40
5495,40
5512,40
5520,40
5679,40
5712,40
5713,40
5714,40
5765,40
5801,40
5806,40
5895,40
5896,40
5917,40
5924,40
6050,40
6051,40
6083,40
6194,40
6195,40
6292,40
6293,40
6570,40
6575,40
6786,40
6849,40
6879,40
6882,40
6926,40
7014,40
7087,40
7104,40
7187,40
7188,40
7193,40
7194,40
7195,40
7211,40
7218,40
7224,40
7456,40
7523,40
7576,40
7607,40
7608,40
7632,40
7633,40
7712,40
7741,40
7789,40
7904,40
8110,40
8150,40
8153,40
8203,40
8204,40
8209,40
8210,40
8628,40
8631,40
8670,40
8697,40
8849,40
8971,40
8972,40
9122,40
9123,40
9257,40
9258,40
9319,40
9320,40
9368,40
9578,40
9579,40
9653,40
9654,40
9663,40
9664,40
9779,40
9780,40
10158,40
10247,40
10337,40
10366,40
10410,40
10554,40
10555,40
10590,40
10966,40
91,41
230,41
1144,41
1210,41
1542,41
1666,41
1810,41
1829,41
2061,41
2085,41
2086,41
2195,41
2217,41
2722,41
2794,41
3075,41
3778,41
3802,41
3936,41
3962,41
4169,41
4187,41
4188,41
4246,41
4285,41
4338,41
4413,41
4469,41
4470,41
4779,41
4802,41
4808,41
5496,41
5511,41
5607,41
5648,41
5805,41
5812,41
5897,41
5918,41
6035,41
6049,41
6196,41
6294,41
6575,41
6787,41
6849,41
7109,41
7186,41
7194,41
7387,41
7455,41
7573,41
7606,41
7633,41
7788,41
7901,41
8101,41
8109,41
8151,41
8208,41
8355,41
8630,41
8666,41
8851,41
8974,41
9121,41
9212,41
9259,41
9322,41
9369,41
9580,41
9664,41
9793,41
10410,41
10554,41
10781,41
10844,41
10846,41
10968,41
108,42
116,42
727,42
1436,42
3233,42
3951,42
4136,42
4239,42
4371,42
4580,42
4627,42
4659,42
4675,42
5404,42
5492,42
5674,42
6014,42
6149,42
6572,42
6800,42
6885,42
6925,42
7105,42
7881,42
8710,42
9658,42
10153,42
10541,42
10562,42
83,43
102,43
231,43
232,43
423,43
731,43
786,43
1150,43
1691,43
1800,43
1816,43
1824,43
2063,43
2090,43
2625,43
2706,43
2792,43
2934,43
3073,43
3227,43
3472,43
3935,43
3955,43
3960,43
4184,43
4341,43
4412,43
4472,43
4480,43
4581,43
4630,43
4661,43
5055,43
5521,43
5676,43
5802,43
5924,43
6051,43
6291,43
6571,43
6786,43
6847,43
6848,43
6882,43
7015,43
7087,43
7103,43
7193,43
7211,43
7223,43
7575,43
7632,43
7712,43
7742,43
7903,43
7907,43
8107,43
8152,43
8203,43
8628,43
8670,43
8697,43
8969,43
9123,43
9577,43
9666,43
9780,43
9901,43
10158,43
10333,43
10412,43
10555,43
10590,43
10967,43
80,44
109,44
116,44
132,44
151,44
233,44
544,44
936,44
946,44
1005,44
1366,44
1367,44
1437,44
1544,44
1545,44
1613,44
1818,44
1819,44
2062,44
2088,44
2089,44
2103,44
2484,44
2486,44
2495,44
2503,44
2720,44
2791,44
2931,44
3074,44
3138,44
3231,44
3232,44
3340,44
3341,44
3364,44
3374,44
3477,44
3704,44
3779,44
3781,44
3796,44
3797,44
3867,44
3933,44
3951,44
4195,44
4239,44
4240,44
4289,44
4290,44
4343,44
4385,44
4415,44
4429,44
4579,44
4676,44
4734,44
4786,44
4790,44
5064,44
5075,44
5272,44
5275,44
5288,44
5331,44
5491,44
5548,44
5675,44
5716,44
5763,44
5804,44
5922,44
6052,44
6078,44
6079,44
6146,44
6149,44
6190,44
6191,44
6290,44
6788,44
6800,44
6911,44
6922,44
6924,44
7012,44
7086,44
7146,44
7192,44
7222,44
7571,44
7611,44
7646,44
7684,44
7685,44
7710,44
7713,44
7718,44
7743,44
7792,44
7880,44
7881,44
7908,44
8103,44
8106,44
8629,44
8671,44
8688,44
8700,44
8792,44
8850,44
9221,44
9416,44
9574,44
9591,44
9594,44
9657,44
9665,44
9688,44
9782,44
10161,44
10319,44
10453,44
10563,44
114,45
625,45
782,45
1464,45
1530,45
1712,45
2183,45
2547,45
2548,45
3127,45
3134,45
3666,45
3754,45
3755,45
4726,45
5460,45
5583,45
5680,45
5892,45
5959,45
6722,45
6811,45
7272,45
7502,45
7794,45
7934,45
8132,45
8178,45
8651,45
8891,45
9338,45
9464,45
9524,45
9539,45
10345,45
10451,45
10891,45
10898,45
607,46
612,46
626,46
776,46
1223,46
1224,46
1328,46
1464,46
1489,46
1715,46
2104,46
2248,46
2275,46
2276,46
2530,46
2992,46
3128,46
3154,46
3476,46
3687,46
4017,46
4050,46
4057,46
4262,46
4263,46
4320,46
4561,46
5465,46
5622,46
5890,46
5959,46
5960,46
6375,46
6450,46
6475,46
6736,46
7251,46
7503,46
7619,46
7822,46
7869,46
7870,46
7928,46
7950,46
8187,46
9037,46
9254,46
9336,46
9465,46
9525,46
9541,46
10345,46
10448,46
10890,46
158,47
348,47
353,47
379,47
604,47
616,47
735,47
1233,47
1258,47
1298,47
1311,47
1333,47
1372,47
1462,47
1537,47
1538,47
1898,47
2097,47
2169,47
2250,47
2545,47
3155,47
3482,47
3500,47
3593,47
3650,47
3926,47
4054,47
4094,47
4198,47
4232,47
5100,47
5101,47
5463,47
5522,47
5582,47
5886,47
5887,47
5971,47
6116,47
6259,47
6360,47
6378,47
6406,47
6467,47
6618,47
6726,47
6872,47
6902,47
6947,47
7248,47
7270,47
7326,47
7377,47
7498,47
7617,47
7657,47
7791,47
7800,47
7861,47
7925,47
8183,47
8348,47
8649,47
8693,47
8761,47
8927,47
9250,47
9427,47
9430,47
9463,47
9861,47
10328,47
10329,47
10344,47
10404,47
10444,47
10653,47
10892,47
10910,47
379,48
605,48
617,48
940,48
1311,48
1372,48
1539,48
1895,48
2098,48
2169,48
2250,48
2546,48
3499,48
3650,48
3977,48
4054,48
4094,48
4601,48
4622,48
5100,48
5464,48
5585,48
5886,48
6115,48
6199,48
6360,48
6405,48
6902,48
6948,48
7270,48
7639,48
7925,48
8131,48
8182,48
8762,48
8926,48
9250,48
9342,48
9427,48
9468,48
10328,48
10443,48
10653,48
149,49
577,49
737,49
817,49
819,49
1423,49
1750,49
2365,49
2604,49
3042,49
3221,49
3235,49
3323,49
3491,49
3638,49
3639,49
3757,49
3810,49
3813,49
3857,49
4379,49
4392,49
4503,49
4563,49
4769,49
4910,49
5321,49
5360,49
5524,49
5858,49
6713,49
6813,49
6908,49
7344,49
7414,49
8194,49
8620,49
8680,49
8682,49
8839,49
8843,49
9537,49
9675,49
10206,49
10269,49
10822,49
10863,49
153,50
575,50
602,50
1540,50
1739,50
2544,50
2898,50
3587,50
4384,50
5937,50
6732,50
7660,50
7782,50
7863,50
7927,50
8346,50
9339,50
9743,50
10325,50
10642,50
10744,50
10838,50
10912,50
10938,50
1230,51
1256,51
3479,51
3775,51
4230,51
5939,51
6108,51
8345,51
9315,51
9340,51
10641,51
10838,51
450,52
471,52
601,52
768,52
1257,52
1986,52
2319,52
2905,52
3708,52
4450,52
5224,52
5938,52
5975,52
6107,52
6212,52
6954,52
7468,52
7779,52
7804,52
7865,52
7964,52
8344,52
8920,52
9560,52
10006,52
10011,52
10148,52
10182,52
10837,52
10940,52
941,53
1259,53
1271,53
1375,53
1461,53
1747,53
1893,53
1972,53
1973,53
2251,53
2542,53
2663,53
2906,53
3117,53
3515,53
3792,53
3976,53
4092,53
4602,53
5095,53
6399,53
6400,53
6952,53
6955,53
7070,53
9294,53
9429,53
9860,53
9983,53
10097,53
10384,53
10401,53
10441,53
2900,54
86,55
282,55
551,55
552,55
670,55
746,55
943,55
1563,55
1812,55
1910,55
1953,55
2398,55
2480,55
2492,55
2493,55
2497,55
2498,55
2535,55
2714,55
2717,55
2930,55
2933,55
3230,55
3971,55
3995,55
4249,55
4404,55
4780,55
4781,55
5060,55
5293,55
5325,55
5332,55
5558,55
5663,55
5797,55
5798,55
6076,55
6159,55
6160,55
6287,55
7139,55
7145,55
7644,55
7714,55
8062,55
8104,55
8627,55
9210,55
9554,55
9585,55
9586,55
9620,55
9660,55
9690,55
9785,55
9883,55
10455,55
10558,55
10559,55
10599,55
10609,55
10818,55
178,56
296,56
297,56
306,56
307,56
425,56
492,56
895,56
998,56
2269,56
2442,56
2899,56
3270,56
3905,56
4369,56
4748,56
4751,56
4835,56
4918,56
4920,56
4922,56
5022,56
5299,56
5363,56
5955,56
6065,56
6343,56
6581,56
6812,56
6963,56
7505,56
7701,56
7773,56
8031,56
8121,56
9052,56
9519,56
9612,56
9841,56
9998,56
10107,56
10184,56
10516,56
10729,56
298,57
299,57
451,57
650,57
1154,57
1409,57
2175,57
2357,57
2452,57
2660,57
2760,57
2830,57
2875,57
3390,57
3442,57
3906,57
4020,57
4069,57
4363,57
4402,57
4451,57
4512,57
4925,57
5023,57
5195,57
5719,57
5956,57
6015,57
6066,57
6211,57
6652,57
6679,57
6943,57
7151,57
7777,57
8007,57
8022,57
8048,57
8157,57
9053,57
9569,57
9611,57
9985,57
10111,57
10139,57
10730,57
294,58
479,58
996,58
2268,58
3451,58
4300,58
4933,58
6584,58
7720,58
8115,58
9176,58
9672,58
88,59
176,59
362,59
428,59
478,59
532,59
995,59
1222,59
2443,59
2963,59
3271,59
4653,59
4750,59
5296,59
6960,59
6975,59
7256,59
7504,59
7704,59
7734,59
8122,59
9606,59
9852,59
9996,59
10129,59
10180,59
10223,59
10515,59
10733,59
175,60
292,60
363,60
364,60
430,60
481,60
763,60
893,60
1024,60
1152,60
1186,60
1407,60
1507,60
1579,60
1846,60
1980,60
2173,60
2189,60
2241,60
2267,60
2352,60
2449,60
2459,60
2628,60
2661,60
2681,60
2762,60
2960,60
3060,60
3869,60
4026,60
4134,60
4145,60
4453,60
4649,60
4650,60
4689,60
4735,60
4753,60
4839,60
4928,60
4940,60
5032,60
5130,60
5297,60
5783,60
5861,60
5877,60
6135,60
6337,60
6350,60
6585,60
6631,60
6685,60
6961,60
7149,60
7166,60
7167,60
7261,60
7289,60
7316,60
7699,60
7775,60
8009,60
8035,60
8087,60
8163,60
8285,60
8288,60
8396,60
8889,60
8897,60
8906,60
9030,60
9155,60
9178,60
9505,60
9571,60
9607,60
9674,60
9803,60
9820,60
10119,60
10141,60
10225,60
10360,60
10405,60
10525,60
10719,60
10815,60
174,61
224,61
295,61
316,61
363,61
427,61
480,61
971,61
1580,61
2188,61
2628,61
2682,61
3061,61
3869,61
4027,61
4446,61
4454,61
4651,61
4753,61
4940,61
5014,61
5031,61
5860,61
6134,61
6349,61
6585,61
7166,61
7700,61
7760,61
8087,61
8114,61
8904,61
9156,61
9177,61
9479,61
9671,61
9796,61
10138,61
10213,61
10526,61
366,62
432,62
765,62
892,62
1018,62
1184,62
1587,62
2077,62
2110,62
2191,62
2463,62
2683,62
2763,62
2958,62
3875,62
4131,62
4144,62
4305,62
4381,62
4728,62
4755,62
4840,62
5026,62
5133,62
5302,62
5390,62
5782,62
6137,62
6253,62
6583,62
6956,62
7002,62
7154,62
7168,62
7562,62
7939,62
8005,62
8119,62
8162,62
8398,62
8605,62
8902,62
9028,62
9033,62
9090,62
9171,62
9566,62
9673,62
9802,62
10003,62
10120,62
10140,62
10718,62
10816,62
364,63
429,63
474,63
763,63
892,63
1019,63
1152,63
1407,63
1507,63
1588,63
1980,63
2076,63
2109,63
2190,63
2241,63
2266,63
2449,63
2458,63
2624,63
2626,63
2627,63
2684,63
2762,63
2959,63
3060,63
3870,63
4134,63
4144,63
4380,63
4649,63
4735,63
4752,63
4840,63
5033,63
5161,63
5391,63
5861,63
6136,63
6254,63
6337,63
6582,63
6631,63
6860,63
6958,63
7002,63
7092,63
7150,63
7316,63
7775,63
7938,63
8004,63
8113,63
8285,63
8397,63
8604,63
9027,63
9030,63
9089,63
9505,63
9566,63
9608,63
9673,63
9803,63
9820,63
9999,63
10002,63
10140,63
10360,63
10405,63
10719,63
10816,63
115,64
842,64
1138,64
1870,64
1939,64
1945,64
1971,64
2043,64
2044,64
3178,64
3549,64
3959,64
3998,64
4214,64
4251,64
4394,64
5295,64
5403,64
5427,64
5651,64
5902,64
6851,64
7335,64
7461,64
7762,64
8072,64
8706,64
9023,64
9219,64
9494,64
9683,64
9700,64
9844,64
9961,64
10093,64
10166,64
10843,64
10969,64
2957,65
7155,65
8117,65
9050,65
245,66
355,66
654,66
1143,66
1211,66
1543,66
1696,66
1810,66
2087,66
2194,66
2214,66
2705,66
3078,66
3803,66
4180,66
4288,66
4418,66
4475,66
4997,66
5573,66
5649,66
5780,66
5812,66
6575,66
6850,66
6927,66
7180,66
7219,66
7605,66
7747,66
7788,66
8100,66
8356,66
8633,66
9120,66
9669,66
9792,66
9899,66
9965,66
10085,66
10304,66
10346,66
10497,66
10845,66
356,67
468,67
504,67
1208,67
1646,67
1697,67
1948,67
2210,67
2916,67
2969,67
4163,67
4201,67
4421,67
4435,67
5470,67
5790,67
6034,67
6088,67
7726,67
7766,67
7976,67
8357,67
8853,67
9272,67
9273,67
9703,67
9882,67
10280,67
10596,67
10778,67
129,68
222,68
223,68
239,68
240,68
352,68
463,68
469,68
990,68
1109,68
1141,68
1193,68
1339,68
1564,68
1649,68
1867,68
1868,68
1938,68
1949,68
1974,68
2042,68
2092,68
2150,68
2208,68
2211,68
2221,68
2788,68
2970,68
3214,68
3461,68
3547,68
3548,68
3607,68
3643,68
3838,68
4000,68
4093,68
4096,68
4140,68
4171,68
4172,68
4215,68
4217,68
4245,68
4396,68
4397,68
4440,68
4798,68
4815,68
4906,68
4993,68
5228,68
5231,68
5289,68
5432,68
5469,68
5485,68
5577,68
5814,68
5901,68
5916,68
6013,68
6029,68
6032,68
6085,68
6744,68
6846,68
7181,68
7216,68
7334,68
7384,68
7393,68
7459,68
7489,68
7490,68
7491,68
7723,68
7724,68
7725,68
7739,68
7763,68
7764,68
7900,68
7966,68
7967,68
7978,68
7979,68
8075,68
8201,68
8202,68
8205,68
8324,68
8358,68
8704,68
8745,68
8746,68
9025,68
9255,68
9256,68
9365,68
9366,68
9449,68
9450,68
9631,68
9634,68
9697,68
9704,68
9851,68
9881,68
9893,68
10089,68
10123,68
10341,68
10499,68
10500,68
10567,68
10779,68
10964,68
10970,68
150,69
503,69
553,69
1016,69
1017,69
1364,69
1528,69
1907,69
2482,69
2494,69
3637,69
3971,69
4732,69
5061,69
5921,69
6077,69
6145,69
6160,69
6802,69
6888,69
7190,69
7644,69
9175,69
9557,69
9660,69
10609,69
410,70
1245,70
2428,70
2925,70
5243,70
5375,70
5400,70
6266,70
7599,70
7981,70
9114,70
2426,71
9105,71
380,72
383,72
1914,72
2433,72
2920,72
3811,72
3850,72
3902,72
3978,72
5402,72
5453,72
6534,72
6653,72
7417,72
7427,72
7510,72
7807,72
8782,72
9734,72
10576,72
10680,72
333,73
385,73
394,73
412,73
1049,73
1246,73
1916,73
2806,73
2918,73
2976,73
3255,73
3262,73
3600,73
3618,73
3738,73
3848,73
3896,73
3974,73
4028,73
4104,73
5145,73
5401,73
5606,73
6046,73
6268,73
